HOU,TBA,20140614,1
LAN,ARI,20140614,1
MIA,PIT,20140614,0
MIL,CIN,20140614,1
NYN,SDN,20140614,0
OAK,NYA,20140614,1
PHI,CHN,20140614,1
SEA,TEX,20140614,0
SFN,COL,20140614,0
SLN,WAS,20140614,1
ATL,ANA,20140615,1
BAL,TOR,20140615,0
BOS,CLE,20140615,0
CHA,KCA,20140615,0
DET,MIN,20140615,1
HOU,TBA,20140615,0
LAN,ARI,20140615,0
MIA,PIT,20140615,1
MIL,CIN,20140615,0
NYN,SDN,20140615,1
OAK,NYA,20140615,1
PHI,CHN,20140615,0
SEA,TEX,20140615,1
SFN,COL,20140615,0
SLN,WAS,20140615,1
ARI,MIL,20140616,0
ATL,PHI,20140616,0
BOS,MIN,20140616,1
CLE,ANA,20140616,1
DET,KCA,20140616,0
LAN,COL,20140616,1
MIA,CHN,20140616,0
OAK,TEX,20140616,0
SEA,SDN,20140616,1
SLN,NYN,20140616,1
TBA,BAL,20140616,1
ARI,MIL,20140617,0
ATL,PHI,20140617,0
BOS,MIN,20140617,1
CHA,SFN,20140617,1
CLE,ANA,20140617,0
DET,KCA,20140617,0
LAN,COL,20140617,1
MIA,CHN,20140617,1
NYA,TOR,20140617,1
OAK,TEX,20140617,1
PIT,CIN,20140617,0
SEA,SDN,20140617,1
SLN,NYN,20140617,1
TBA,BAL,20140617,0
WAS,HOU,20140617,1
ARI,MIL,20140618,1
ATL,PHI,20140618,0
BOS,MIN,20140618,1
CHA,SFN,20140618,1
DET,KCA,20140618,0
LAN,COL,20140618,1
MIA,CHN,20140618,0
NYA,TOR,20140618,1
OAK,TEX,20140618,1
PIT,CIN,20140618,0
SDN,SEA,20140618,1
SLN,NYN,20140618,0
TBA,BAL,20140618,0
WAS,HOU,20140618,1
ARI,MIL,20140619,0
CLE,ANA,20140619,1
DET,KCA,20140619,1
MIA,NYN,20140619,0
MIN,CHA,20140619,1
NYA,TOR,20140619,1
OAK,BOS,20140619,1
PIT,CIN,20140619,1
SDN,SEA,20140619,1
SLN,PHI,20140619,0
TBA,HOU,20140619,1
WAS,ATL,20140619,0
ANA,TEX,20140620,1
ARI,SFN,20140620,1
CHN,PIT,20140620,1
CIN,TOR,20140620,0
CLE,DET,20140620,0
COL,MIL,20140620,0
KCA,SEA,20140620,0
MIA,NYN,20140620,1
MIN,CHA,20140620,1
NYA,BAL,20140620,1
OAK,BOS,20140620,1
SDN,LAN,20140620,1
SLN,PHI,20140620,0
TBA,HOU,20140620,0
WAS,ATL,20140620,0
ANA,TEX,20140621,1
ARI,SFN,20140621,0
CHN,PIT,20140621,0
CIN,TOR,20140621,1
CLE,DET,20140621,0
COL,MIL,20140621,0
KCA,SEA,20140621,0
MIA,NYN,20140621,0
MIN,CHA,20140621,1
NYA,BAL,20140621,0
OAK,BOS,20140621,1
SDN,LAN,20140621,0
SLN,PHI,20140621,1
TBA,HOU,20140621,1
WAS,ATL,20140621,1
ANA,TEX,20140622,1
ARI,SFN,20140622,0
CHN,PIT,20140622,0
CIN,TOR,20140622,1
CLE,DET,20140622,0
COL,MIL,20140622,0
KCA,SEA,20140622,0
MIA,NYN,20140622,0
MIN,CHA,20140622,1
NYA,BAL,20140622,0
OAK,BOS,20140622,0
SDN,LAN,20140622,0
SLN,PHI,20140622,1
TBA,HOU,20140622,1
WAS,ATL,20140622,1
BAL,CHA,20140623,1
CHN,CIN,20140623,0
COL,SLN,20140623,0
KCA,LAN,20140623,1
MIL,WAS,20140623,0
PHI,MIA,20140623,0
SEA,BOS,20140623,1
SFN,SDN,20140623,0
TBA,PIT,20140623,0
TOR,NYA,20140623,1
ANA,MIN,20140624,1
ARI,CLE,20140624,1
BAL,CHA,20140624,0
CHN,CIN,20140624,1
COL,SLN,20140624,1
HOU,ATL,20140624,0
KCA,LAN,20140624,0
MIL,WAS,20140624,0
NYN,OAK,20140624,1
PHI,MIA,20140624,1
SEA,BOS,20140624,1
SFN,SDN,20140624,0
TBA,PIT,20140624,0
TEX,DET,20140624,0
TOR,NYA,20140624,1
ANA,MIN,20140625,1
ARI,CLE,20140625,0
BAL,CHA,20140625,1
CHN,CIN,20140625,0
COL,SLN,20140625,0
HOU,ATL,20140625,0
KCA,LAN,20140625,0
MIL,WAS,20140625,1
NYN,OAK,20140625,0
PHI,MIA,20140625,0
SEA,BOS,20140625,0
SFN,SDN,20140625,1
TBA,PIT,20140625,1
TEX,DET,20140625,0
TOR,NYA,20140625,0
ANA,MIN,20140626,1
CHN,WAS,20140626,1
HOU,ATL,20140626,1
LAN,SLN,20140626,1
MIL,COL,20140626,1
PHI,MIA,20140626,1
PIT,NYN,20140626,1
SFN,CIN,20140626,0
TEX,DET,20140626,0
TOR,CHA,20140626,1
BAL,TBA,20140627,0
BAL,TBA,20140627,1
CHN,WAS,20140627,1
HOU,DET,20140627,1
KCA,ANA,20140627,1
LAN,SLN,20140627,0
MIA,OAK,20140627,0
MIL,COL,20140627,1
NYA,BOS,20140627,1
PHI,ATL,20140627,0
PIT,NYN,20140627,1
SDN,ARI,20140627,0
SEA,CLE,20140627,1
SFN,CIN,20140627,0
TEX,MIN,20140627,1
TOR,CHA,20140627,0
BAL,TBA,20140628,0
CHN,WAS,20140628,0
CHN,WAS,20140628,0
HOU,DET,20140628,0
KCA,ANA,20140628,0
LAN,SLN,20140628,1
MIA,OAK,20140628,0
MIL,COL,20140628,1
NYA,BOS,20140628,0
PHI,ATL,20140628,0
PHI,ATL,20140628,0
PIT,NYN,20140628,0
SDN,ARI,20140628,0
SEA,CLE,20140628,0
SFN,CIN,20140628,0
TEX,MIN,20140628,1
TOR,CHA,20140628,0
BAL,TBA,20140629,0
HOU,DET,20140629,1
KCA,ANA,20140629,1
LAN,SLN,20140629,1
MIA,OAK,20140629,0
MIL,COL,20140629,0
NYA,BOS,20140629,0
PHI,ATL,20140629,0
PIT,NYN,20140629,1
SDN,ARI,20140629,1
SEA,CLE,20140629,1
SFN,CIN,20140629,0
TEX,MIN,20140629,0
TOR,CHA,20140629,0
ATL,NYN,20140630,1
BAL,TEX,20140630,1
BOS,CHN,20140630,0
DET,OAK,20140630,1
HOU,SEA,20140630,0
LAN,CLE,20140630,1
MIN,KCA,20140630,0
NYA,TBA,20140630,0
SDN,CIN,20140630,1
WAS,COL,20140630,1
ATL,NYN,20140701,1
BAL,TEX,20140701,1
BOS,CHN,20140701,0
CHA,ANA,20140701,0
CHA,ANA,20140701,0
DET,OAK,20140701,1
HOU,SEA,20140701,0
LAN,CLE,20140701,0
MIA,PHI,20140701,1
MIN,KCA,20140701,1
NYA,TBA,20140701,0
PIT,ARI,20140701,1
SDN,CIN,20140701,1
SFN,SLN,20140701,1
TOR,MIL,20140701,1
WAS,COL,20140701,1
ATL,NYN,20140702,1
BAL,TEX,20140702,1
BOS,CHN,20140702,0
CHA,ANA,20140702,1
DET,OAK,20140702,1
HOU,SEA,20140702,0
LAN,CLE,20140702,0
MIA,PHI,20140702,1
MIN,KCA,20140702,0
NYA,TBA,20140702,0
PIT,ARI,20140702,1
SDN,CIN,20140702,1
SFN,SLN,20140702,0
TOR,MIL,20140702,1
WAS,COL,20140702,1
ANA,HOU,20140703,1
BAL,TEX,20140703,1
COL,LAN,20140703,0
DET,TBA,20140703,1
MIA,PHI,20140703,0
MIN,NYA,20140703,0
OAK,TOR,20140703,1
PIT,ARI,20140703,0
SFN,SLN,20140703,0
ANA,HOU,20140704,1
ATL,ARI,20140704,1
CHA,SEA,20140704,1
CIN,MIL,20140704,1
CLE,KCA,20140704,0
COL,LAN,20140704,0
DET,TBA,20140704,0
MIN,NYA,20140704,0
NYN,TEX,20140704,1
OAK,TOR,20140704,1
PIT,PHI,20140704,1
SDN,SFN,20140704,1
SLN,MIA,20140704,1
WAS,CHN,20140704,0
ANA,HOU,20140705,1
ATL,ARI,20140705,1
BOS,BAL,20140705,1
BOS,BAL,20140705,0
CHA,SEA,20140705,0
CIN,MIL,20140705,0
CLE,KCA,20140705,1
COL,LAN,20140705,1
DET,TBA,20140705,0
MIN,NYA,20140705,1
NYN,TEX,20140705,0
OAK,TOR,20140705,1
PIT,PHI,20140705,1
SDN,SFN,20140705,0
SLN,MIA,20140705,0
WAS,CHN,20140705,1
ANA,HOU,20140706,1
ATL,ARI,20140706,0
BOS,BAL,20140706,0
CHA,SEA,20140706,1
CIN,MIL,20140706,1
CLE,KCA,20140706,1
COL,LAN,20140706,0
DET,TBA,20140706,0
MIN,NYA,20140706,0
NYN,TEX,20140706,1
OAK,TOR,20140706,1
PIT,PHI,20140706,1
SDN,SFN,20140706,0
SLN,MIA,20140706,0
WAS,CHN,20140706,1
ANA,TOR,20140707,1
ARI,MIA,20140707,1
BOS,CHA,20140707,0
CIN,CHN,20140707,1
CLE,NYA,20140707,0
COL,SDN,20140707,0
MIL,PHI,20140707,0
NYN,ATL,20140707,1
OAK,SFN,20140707,1
SEA,MIN,20140707,1
SLN,PIT,20140707,1
TBA,KCA,20140707,0
TEX,HOU,20140707,0
WAS,BAL,20140707,0
ANA,TOR,20140708,0
ARI,MIA,20140708,0
BOS,CHA,20140708,0
CIN,CHN,20140708,1
CIN,CHN,20140708,1
CLE,NYA,20140708,1
COL,SDN,20140708,1
DET,LAN,20140708,1
MIL,PHI,20140708,0
NYN,ATL,20140708,1
OAK,SFN,20140708,1
SEA,MIN,20140708,0
SLN,PIT,20140708,1
TBA,KCA,20140708,1
TEX,HOU,20140708,0
ANA,TOR,20140709,1
ARI,MIA,20140709,1
BAL,WAS,20140709,0
BOS,CHA,20140709,1
CIN,CHN,20140709,1
CLE,NYA,20140709,0
COL,SDN,20140709,1
DET,LAN,20140709,1
MIL,PHI,20140709,0
NYN,ATL,20140709,1
SEA,MIN,20140709,0
SFN,OAK,20140709,1
SLN,PIT,20140709,1
TBA,KCA,20140709,0
TEX,HOU,20140709,0
BAL,WAS,20140710,1
BOS,CHA,20140710,1
CIN,CHN,20140710,0
CLE,NYA,20140710,1
KCA,DET,20140710,0
LAN,SDN,20140710,1
MIL,PHI,20140710,0
NYN,ATL,20140710,0
SEA,MIN,20140710,0
SFN,OAK,20140710,0
SLN,PIT,20140710,0
TEX,ANA,20140710,0
BAL,NYA,20140711,1
CHN,ATL,20140711,1
CIN,PIT,20140711,1
CLE,CHA,20140711,1
COL,MIN,20140711,1
HOU,BOS,20140711,0
KCA,DET,20140711,0
LAN,SDN,20140711,0
MIL,SLN,20140711,0
NYN,MIA,20140711,1
PHI,WAS,20140711,1
SEA,OAK,20140711,1
SFN,ARI,20140711,1
TBA,TOR,20140711,0
TEX,ANA,20140711,0
BAL,NYA,20140712,0
CHN,ATL,20140712,0
CIN,PIT,20140712,0
CLE,CHA,20140712,0
COL,MIN,20140712,0
HOU,BOS,20140712,1
KCA,DET,20140712,0
LAN,SDN,20140712,1
MIL,SLN,20140712,0
NYN,MIA,20140712,1
PHI,WAS,20140712,0
SEA,OAK,20140712,1
SFN,ARI,20140712,0
TBA,TOR,20140712,1
TEX,ANA,20140712,0
BAL,NYA,20140713,1
CHN,ATL,20140713,0
CIN,PIT,20140713,1
CLE,CHA,20140713,1
COL,MIN,20140713,0
HOU,BOS,20140713,0
KCA,DET,20140713,1
LAN,SDN,20140713,1
MIL,SLN,20140713,1
NYN,MIA,20140713,1
PHI,WAS,20140713,0
SEA,OAK,20140713,0
SFN,ARI,20140713,1
TBA,TOR,20140713,1
TEX,ANA,20140713,0
ANA,SEA,20140718,1
ARI,CHN,20140718,1
ATL,PHI,20140718,1
BOS,KCA,20140718,1
CHA,HOU,20140718,1
DET,CLE,20140718,0
MIA,SFN,20140718,0
MIN,TBA,20140718,0
NYA,CIN,20140718,1
OAK,BAL,20140718,1
PIT,COL,20140718,1
SDN,NYN,20140718,0
SLN,LAN,20140718,1
TOR,TEX,20140718,0
WAS,MIL,20140718,0
ANA,SEA,20140719,0
ARI,CHN,20140719,1
ATL,PHI,20140719,0
BOS,KCA,20140719,1
CHA,HOU,20140719,1
DET,CLE,20140719,0
DET,CLE,20140719,0
MIA,SFN,20140719,0
MIN,TBA,20140719,0
NYA,CIN,20140719,1
OAK,BAL,20140719,0
PIT,COL,20140719,1
SDN,NYN,20140719,1
SLN,LAN,20140719,1
TOR,TEX,20140719,1
WAS,MIL,20140719,1
ANA,SEA,20140720,1
ARI,CHN,20140720,1
ATL,PHI,20140720,1
BOS,KCA,20140720,1
CHA,HOU,20140720,0
DET,CLE,20140720,1
MIA,SFN,20140720,1
MIN,TBA,20140720,0
NYA,CIN,20140720,1
OAK,BAL,20140720,1
PIT,COL,20140720,1
SDN,NYN,20140720,1
SLN,LAN,20140720,0
TOR,TEX,20140720,1
WAS,MIL,20140720,1
ANA,BAL,20140721,0
ARI,DET,20140721,0
ATL,MIA,20140721,0
CHA,KCA,20140721,1
COL,WAS,20140721,0
MIL,CIN,20140721,1
MIN,CLE,20140721,1
NYA,TEX,20140721,0
PHI,SFN,20140721,0
PIT,LAN,20140721,0
SEA,NYN,20140721,1
TOR,BOS,20140721,0
ANA,BAL,20140722,0
ARI,DET,20140722,1
ATL,MIA,20140722,0
CHA,KCA,20140722,0
CHN,SDN,20140722,1
COL,WAS,20140722,0
MIL,CIN,20140722,1
MIN,CLE,20140722,0
NYA,TEX,20140722,1
OAK,HOU,20140722,0
PHI,SFN,20140722,0
PIT,LAN,20140722,1
SEA,NYN,20140722,0
SLN,TBA,20140722,0
TOR,BOS,20140722,1
ANA,BAL,20140723,1
ARI,DET,20140723,0
ATL,MIA,20140723,1
CHA,KCA,20140723,0
CHN,SDN,20140723,0
COL,WAS,20140723,1
MIL,CIN,20140723,1
MIN,CLE,20140723,1
NYA,TEX,20140723,1
OAK,HOU,20140723,1
PHI,SFN,20140723,0
PIT,LAN,20140723,1
SEA,NYN,20140723,0
SLN,TBA,20140723,0
TOR,BOS,20140723,1
ANA,DET,20140724,0
ATL,MIA,20140724,0
CHN,SDN,20140724,0
KCA,CLE,20140724,1
MIL,NYN,20140724,1
MIN,CHA,20140724,0
NYA,TEX,20140724,1
OAK,HOU,20140724,1
PHI,SFN,20140724,1
SEA,BAL,20140724,0
TOR,BOS,20140724,1
ANA,DET,20140725,1
ATL,SDN,20140725,0
CHN,SLN,20140725,1
CIN,WAS,20140725,0
COL,PIT,20140725,1
HOU,MIA,20140725,0
KCA,CLE,20140725,1
MIL,NYN,20140725,0
MIN,CHA,20140725,0
NYA,TOR,20140725,1
PHI,ARI,20140725,1
SEA,BAL,20140725,0
SFN,LAN,20140725,0
TBA,BOS,20140725,1
TEX,OAK,20140725,1
ANA,DET,20140726,1
ATL,SDN,20140726,1
CHN,SLN,20140726,0
CIN,WAS,20140726,1
COL,PIT,20140726,1
HOU,MIA,20140726,0
KCA,CLE,20140726,1
MIL,NYN,20140726,1
MIN,CHA,20140726,0
NYA,TOR,20140726,0
PHI,ARI,20140726,0
SEA,BAL,20140726,1
SFN,LAN,20140726,0
TBA,BOS,20140726,1
TEX,OAK,20140726,0
ANA,DET,20140727,1
ATL,SDN,20140727,1
CHN,SLN,20140727,0
CIN,WAS,20140727,0
COL,PIT,20140727,0
HOU,MIA,20140727,0
KCA,CLE,20140727,0
MIL,NYN,20140727,0
MIN,CHA,20140727,1
NYA,TOR,20140727,0
PHI,ARI,20140727,1
SEA,BAL,20140727,0
SFN,LAN,20140727,0
TBA,BOS,20140727,0
TEX,OAK,20140727,0
ATL,SDN,20140728,1
BOS,TOR,20140728,0
CHN,COL,20140728,1
CIN,ARI,20140728,0
HOU,OAK,20140728,1
MIA,WAS,20140728,1
NYN,PHI,20140728,1
SFN,PIT,20140728,0
TBA,MIL,20140728,1
TEX,NYA,20140728,1
BAL,ANA,20140729,1
BOS,TOR,20140729,0
CHN,COL,20140729,1
CIN,ARI,20140729,1
CLE,SEA,20140729,0
DET,CHA,20140729,0
HOU,OAK,20140729,0
KCA,MIN,20140729,0
LAN,ATL,20140729,1
MIA,WAS,20140729,1
NYN,PHI,20140729,0
SDN,SLN,20140729,1
SFN,PIT,20140729,0
TBA,MIL,20140729,1
TEX,NYA,20140729,0
BAL,ANA,20140730,1
BOS,TOR,20140730,0
CHN,COL,20140730,0
CIN,ARI,20140730,0
CLE,SEA,20140730,1
DET,CHA,20140730,1
HOU,OAK,20140730,1
KCA,MIN,20140730,1
LAN,ATL,20140730,1
MIA,WAS,20140730,0
NYN,PHI,20140730,1
SDN,SLN,20140730,1
SFN,PIT,20140730,1
TBA,MIL,20140730,0
TEX,NYA,20140730,1
ARI,PIT,20140731,1
BAL,ANA,20140731,0
CHN,COL,20140731,1
CLE,SEA,20140731,0
DET,CHA,20140731,0
HOU,TOR,20140731,0
KCA,MIN,20140731,1
LAN,ATL,20140731,1
MIA,CIN,20140731,0
SDN,SLN,20140731,0
WAS,PHI,20140731,0
ARI,PIT,20140801,0
BAL,SEA,20140801,1
BOS,NYA,20140801,1
CHA,MIN,20140801,1
CLE,TEX,20140801,1
DET,COL,20140801,1
HOU,TOR,20140801,1
LAN,CHN,20140801,0
MIA,CIN,20140801,0
NYN,SFN,20140801,0
OAK,KCA,20140801,0
SDN,ATL,20140801,1
SLN,MIL,20140801,0
TBA,ANA,20140801,0
WAS,PHI,20140801,0
ARI,PIT,20140802,0
BAL,SEA,20140802,0
BOS,NYA,20140802,0
CHA,MIN,20140802,0
CLE,TEX,20140802,1
DET,COL,20140802,1
HOU,TOR,20140802,1
LAN,CHN,20140802,1
MIA,CIN,20140802,1
NYN,SFN,20140802,1
OAK,KCA,20140802,1
SDN,ATL,20140802,1
SLN,MIL,20140802,1
TBA,ANA,20140802,1
WAS,PHI,20140802,1
ARI,PIT,20140803,1
BAL,SEA,20140803,1
BOS,NYA,20140803,0
CHA,MIN,20140803,0
CLE,TEX,20140803,1
DET,COL,20140803,1
HOU,TOR,20140803,1
LAN,CHN,20140803,0
MIA,CIN,20140803,0
NYN,SFN,20140803,0
OAK,KCA,20140803,0
SDN,ATL,20140803,1
SLN,MIL,20140803,1
TBA,ANA,20140803,0
WAS,PHI,20140803,1
CHA,TEX,20140804,1
CLE,CIN,20140804,1
LAN,ANA,20140804,0
NYA,DET,20140804,1
NYN,SFN,20140804,0
OAK,TBA,20140804,1
WAS,BAL,20140804,0
ARI,KCA,20140805,0
CHA,TEX,20140805,0
CLE,CIN,20140805,0
COL,CHN,20140805,0
LAN,ANA,20140805,1
MIL,SFN,20140805,1
MIN,SDN,20140805,1
NYA,DET,20140805,0
OAK,TBA,20140805,1
PHI,HOU,20140805,1
PIT,MIA,20140805,0
SEA,ATL,20140805,1
SLN,BOS,20140805,1
TOR,BAL,20140805,0
WAS,NYN,20140805,0
ANA,LAN,20140806,0
ARI,KCA,20140806,0
CHA,TEX,20140806,0
CIN,CLE,20140806,1
COL,CHN,20140806,1
MIL,SFN,20140806,0
MIN,SDN,20140806,0
NYA,DET,20140806,1
OAK,TBA,20140806,0
PHI,HOU,20140806,1
PIT,MIA,20140806,1
SEA,ATL,20140806,1
SLN,BOS,20140806,0
TOR,BAL,20140806,1
WAS,NYN,20140806,1
ANA,LAN,20140807,0
ARI,KCA,20140807,0
CIN,CLE,20140807,1
COL,CHN,20140807,0
MIL,SFN,20140807,1
NYA,DET,20140807,1
OAK,MIN,20140807,1
PHI,HOU,20140807,1
PIT,MIA,20140807,1
SEA,CHA,20140807,1
SLN,BOS,20140807,1
TOR,BAL,20140807,0
WAS,NYN,20140807,1
ANA,BOS,20140808,0
ARI,COL,20140808,1
ATL,WAS,20140808,1
BAL,SLN,20140808,1
CHN,TBA,20140808,0
CIN,MIA,20140808,0
HOU,TEX,20140808,1
KCA,SFN,20140808,1
MIL,LAN,20140808,1
NYA,CLE,20140808,1
OAK,MIN,20140808,1
PHI,NYN,20140808,0
PIT,SDN,20140808,1
SEA,CHA,20140808,1
TOR,DET,20140808,0
ANA,BOS,20140809,1
ARI,COL,20140809,1
ATL,WAS,20140809,0
BAL,SLN,20140809,1
CHN,TBA,20140809,0
CIN,MIA,20140809,0
HOU,TEX,20140809,1
KCA,SFN,20140809,1
MIL,LAN,20140809,1
NYA,CLE,20140809,0
OAK,MIN,20140809,1
PHI,NYN,20140809,0
PIT,SDN,20140809,0
SEA,CHA,20140809,0
TOR,DET,20140809,1
ANA,BOS,20140810,0
ARI,COL,20140810,0
ATL,WAS,20140810,1
BAL,SLN,20140810,0
CHN,TBA,20140810,1
CIN,MIA,20140810,1
HOU,TEX,20140810,0
KCA,SFN,20140810,1
MIL,LAN,20140810,0
NYA,CLE,20140810,0
OAK,MIN,20140810,0
PHI,NYN,20140810,1
PIT,SDN,20140810,0
SEA,CHA,20140810,1
TOR,DET,20140810,1
ATL,LAN,20140811,0
BAL,NYA,20140811,1
CHN,MIL,20140811,0
HOU,MIN,20140811,0
KCA,OAK,20140811,1
MIA,SLN,20140811,1
PHI,NYN,20140811,0
PIT,DET,20140811,1
SDN,COL,20140811,1
SEA,TOR,20140811,1
TEX,TBA,20140811,0
ANA,PHI,20140812,1
ATL,LAN,20140812,0
CHN,MIL,20140812,1
CIN,BOS,20140812,0
HOU,MIN,20140812,1
KCA,OAK,20140812,0
MIA,SLN,20140812,1
NYN,WAS,20140812,0
PIT,DET,20140812,1
SDN,COL,20140812,1
SEA,TOR,20140812,1
SFN,CHA,20140812,0
TEX,TBA,20140812,1
ANA,PHI,20140813,1
ATL,LAN,20140813,1
BAL,NYA,20140813,1
CHN,MIL,20140813,1
CIN,BOS,20140813,0
CLE,ARI,20140813,1
CLE,ARI,20140813,0
DET,PIT,20140813,1
HOU,MIN,20140813,0
KCA,OAK,20140813,1
MIA,SLN,20140813,0
NYN,WAS,20140813,0
SDN,COL,20140813,1
SEA,TOR,20140813,1
SFN,CHA,20140813,1
TEX,TBA,20140813,0
ATL,LAN,20140814,0
BOS,HOU,20140814,1
CHN,MIL,20140814,0
COL,CIN,20140814,1
DET,PIT,20140814,1
KCA,OAK,20140814,1
MIA,ARI,20140814,1
NYN,WAS,20140814,0
SLN,SDN,20140814,1
TEX,TBA,20140814,0
ATL,OAK,20140815,1
BOS,HOU,20140815,0
CHA,TOR,20140815,1
CLE,BAL,20140815,1
COL,CIN,20140815,0
DET,SEA,20140815,0
LAN,MIL,20140815,0
MIA,ARI,20140815,0
MIN,KCA,20140815,0
NYN,CHN,20140815,1
SFN,PHI,20140815,0
SLN,SDN,20140815,1
TBA,NYA,20140815,1
TEX,ANA,20140815,0
WAS,PIT,20140815,1
ATL,OAK,20140816,1
BOS,HOU,20140816,1
CHA,TOR,20140816,0
CLE,BAL,20140816,1
DET,SEA,20140816,1
LAN,MIL,20140816,0
MIA,ARI,20140816,1
MIN,KCA,20140816,1
NYN,CHN,20140816,1
SFN,PHI,20140816,1
SLN,SDN,20140816,0
TBA,NYA,20140816,0
TEX,ANA,20140816,0
WAS,PIT,20140816,1
ATL,OAK,20140817,1
BOS,HOU,20140817,0
CHA,TOR,20140817,1
CLE,BAL,20140817,0
COL,CIN,20140817,1
COL,CIN,20140817,1
DET,SEA,20140817,0
LAN,MIL,20140817,0
MIA,ARI,20140817,1
MIN,KCA,20140817,0
NYN,CHN,20140817,0
SFN,PHI,20140817,1
SLN,SDN,20140817,1
TBA,NYA,20140817,0
TEX,ANA,20140817,1
WAS,PIT,20140817,1
BOS,ANA,20140818,0
CHA,BAL,20140818,0
MIN,KCA,20140818,0
NYN,CHN,20140818,0
PHI,SEA,20140818,1
PIT,ATL,20140818,0
SLN,CIN,20140818,1
WAS,ARI,20140818,1
BOS,ANA,20140819,0
CHA,BAL,20140819,0
CHN,SFN,20140819,1
COL,KCA,20140819,0
LAN,SDN,20140819,1
MIA,TEX,20140819,1
MIL,TOR,20140819,1
MIN,CLE,20140819,0
NYA,HOU,20140819,0
OAK,NYN,20140819,1
PHI,SEA,20140819,0
PIT,ATL,20140819,0
SLN,CIN,20140819,1
TBA,DET,20140819,0
WAS,ARI,20140819,1
BOS,ANA,20140820,0
CHA,BAL,20140820,0
CHN,SFN,20140820,0
COL,KCA,20140820,1
LAN,SDN,20140820,0
MIA,TEX,20140820,0
MIL,TOR,20140820,0
MIN,CLE,20140820,0
NYA,HOU,20140820,0
OAK,NYN,20140820,0
PHI,SEA,20140820,1
PIT,ATL,20140820,1
SLN,CIN,20140820,1
TBA,DET,20140820,0
WAS,ARI,20140820,1
BOS,ANA,20140821,0
CHN,SFN,20140821,0
CIN,ATL,20140821,0
LAN,SDN,20140821,1
MIN,CLE,20140821,1
NYA,HOU,20140821,1
TBA,DET,20140821,1
WAS,ARI,20140821,1
ARI,SDN,20140822,1
BOS,SEA,20140822,0
CHN,BAL,20140822,1
CIN,ATL,20140822,0
CLE,HOU,20140822,0
COL,MIA,20140822,0
LAN,NYN,20140822,1
MIL,PIT,20140822,0
MIN,DET,20140822,1
NYA,CHA,20140822,1
OAK,ANA,20140822,1
PHI,SLN,20140822,1
TEX,KCA,20140822,0
TOR,TBA,20140822,0
WAS,SFN,20140822,0
ARI,SDN,20140823,1
BOS,SEA,20140823,0
CHN,BAL,20140823,1
CIN,ATL,20140823,1
CLE,HOU,20140823,1
COL,MIA,20140823,1
LAN,NYN,20140823,1
MIL,PIT,20140823,0
MIN,DET,20140823,1
MIN,DET,20140823,0
NYA,CHA,20140823,1
OAK,ANA,20140823,1
PHI,SLN,20140823,0
TEX,KCA,20140823,0
TOR,TBA,20140823,1
WAS,SFN,20140823,1
ARI,SDN,20140824,0
BOS,SEA,20140824,0
CHN,BAL,20140824,1
CIN,ATL,20140824,1
CLE,HOU,20140824,1
COL,MIA,20140824,1
LAN,NYN,20140824,0
MIL,PIT,20140824,1
MIN,DET,20140824,0
NYA,CHA,20140824,1
OAK,ANA,20140824,0
PHI,SLN,20140824,1
TEX,KCA,20140824,1
TOR,TBA,20140824,0
WAS,SFN,20140824,1
ANA,MIA,20140825,0
BAL,TBA,20140825,1
HOU,OAK,20140825,0
KCA,NYA,20140825,0
PHI,WAS,20140825,1
PIT,SLN,20140825,0
SDN,MIL,20140825,0
SEA,TEX,20140825,0
SFN,COL,20140825,0
TOR,BOS,20140825,0
ANA,MIA,20140826,1
ARI,LAN,20140826,0
BAL,TBA,20140826,1
CHA,CLE,20140826,0
CIN,CHN,20140826,0
DET,NYA,20140826,1
HOU,OAK,20140826,1
KCA,MIN,20140826,1
NYN,ATL,20140826,1
PHI,WAS,20140826,1
PIT,SLN,20140826,1
SDN,MIL,20140826,1
SEA,TEX,20140826,1
SFN,COL,20140826,1
TOR,BOS,20140826,0
ANA,MIA,20140827,1
ARI,LAN,20140827,0
BAL,TBA,20140827,0
CHA,CLE,20140827,1
CIN,CHN,20140827,1
DET,NYA,20140827,0
HOU,OAK,20140827,0
KCA,MIN,20140827,1
NYN,ATL,20140827,0
PHI,WAS,20140827,1
PIT,SLN,20140827,1
SDN,MIL,20140827,1
SEA,TEX,20140827,0
SFN,COL,20140827,1
TOR,BOS,20140827,1
ANA,OAK,20140828,1
BAL,TBA,20140828,1
CHA,CLE,20140828,0
CIN,CHN,20140828,1
DET,NYA,20140828,1
HOU,TEX,20140828,1
KCA,MIN,20140828,0
NYN,ATL,20140828,0
SFN,COL,20140828,1
ANA,OAK,20140829,1
ARI,COL,20140829,1
ATL,MIA,20140829,1
BAL,MIN,20140829,1
CHA,DET,20140829,0
HOU,TEX,20140829,0
KCA,CLE,20140829,0
NYN,PHI,20140829,1
PIT,CIN,20140829,1
SDN,LAN,20140829,1
SEA,WAS,20140829,0
SFN,MIL,20140829,1
SLN,CHN,20140829,0
TBA,BOS,20140829,0
TOR,NYA,20140829,0
ANA,OAK,20140830,1
ARI,COL,20140830,0
ATL,MIA,20140830,0
BAL,MIN,20140830,1
CHA,DET,20140830,1
CHA,DET,20140830,0
HOU,TEX,20140830,1
KCA,CLE,20140830,0
